4.490000E-02 2.220000E-01 7.331000E-01 0.000000E+00
1.000000E+02 2.752000E+00 2.480000E-01  0   3   2
      1  1.0000E-05  1.0000E+00  1.0242E+04 -1.7371E-06 -2.0127E-01  1.6871E-01 -8.3016E-01 -1.1065E+00 -1.1061E+00  0.0000E+00  3.0596E+00 -1.7207E-12 -2.8170E-07 -3.3910E-07  0.0000E+00  6.0006E-03  6.0123E-02  0.0000E+00 -1.7662E-03
      2  1.0999E-05  1.0000E+00  1.0242E+04 -1.7509E-06 -2.0127E-01  1.6875E-01 -8.3012E-01 -1.1061E+00 -1.1056E+00  0.0000E+00  2.5480E+00 -2.0817E-12 -3.4073E-07 -4.1014E-07  0.0000E+00  5.9091E-03  5.9999E-02  0.0000E+00 -1.7662E-03
      3  1.2098E-05  1.0000E+00  1.0242E+04 -1.7676E-06 -2.0127E-01  1.6881E-01 -8.3007E-01 -1.1055E+00 -1.1049E+00  0.0000E+00  2.1251E+00 -2.5185E-12 -4.1210E-07 -4.9604E-07  0.0000E+00  5.7985E-03  5.9850E-02  0.0000E+00 -1.7662E-03
      4  1.3307E-05  1.0000E+00  1.0242E+04 -1.7878E-06 -2.0127E-01  1.6887E-01 -8.3000E-01 -1.1049E+00 -1.1041E+00  0.0000E+00  1.7755E+00 -3.0470E-12 -4.9839E-07 -5.9990E-07  0.0000E+00  5.6647E-03  5.9669E-02  0.0000E+00 -1.7662E-03
      5  1.4637E-05  1.0000E+00  1.0242E+04 -1.8123E-06 -2.0127E-01  1.6894E-01 -8.2993E-01 -1.1041E+00 -1.1032E+00  0.0000E+00  1.4866E+00 -3.6863E-12 -6.0270E-07 -7.2544E-07  0.0000E+00  5.5028E-03  5.9450E-02  0.0000E+00 -1.7662E-03
      6  1.6099E-05  1.0000E+00  1.0242E+04 -1.8418E-06 -2.0127E-01  1.6904E-01 -8.2984E-01 -1.1031E+00 -1.1021E+00  0.0000E+00  1.2478E+00 -4.4598E-12 -7.2878E-07 -8.7717E-07  0.0000E+00  5.3072E-03  5.9186E-02  0.0000E+00 -1.7662E-03
      7  1.7708E-05  1.0000E+00  1.0242E+04 -1.8776E-06 -2.0127E-01  1.6915E-01 -8.2972E-01 -1.1019E+00 -1.1007E+00  0.0000E+00  1.0504E+00 -5.3955E-12 -8.8114E-07 -1.0605E-06  0.0000E+00  5.0707E-03  5.8866E-02  0.0000E+00 -1.7662E-03
      8  1.9477E-05  1.0000E+00  1.0242E+04 -1.9209E-06 -2.0127E-01  1.6928E-01 -8.2959E-01 -1.1005E+00 -1.0990E+00  0.0000E+00  8.8723E-01 -6.5276E-12 -1.0652E-06 -1.2820E-06  0.0000E+00  4.7848E-03  5.8480E-02  0.0000E+00 -1.7662E-03
      9  2.1423E-05  1.0000E+00  1.0242E+04 -1.9733E-06 -2.0127E-01  1.6945E-01 -8.2942E-01 -1.0988E+00 -1.0970E+00  0.0000E+00  7.5236E-01 -7.8972E-12 -1.2875E-06 -1.5495E-06  0.0000E+00  4.4393E-03  5.8013E-02  0.0000E+00 -1.7662E-03
     10  2.3564E-05  1.0000E+00  1.0242E+04 -2.0367E-06 -2.0127E-01  1.6964E-01 -8.2923E-01 -1.0968E+00 -1.0945E+00  0.0000E+00  6.4088E-01 -9.5542E-12 -1.5559E-06 -1.8724E-06  0.0000E+00  4.0218E-03  5.7449E-02  0.0000E+00 -1.7661E-03
