4.510000E-02 2.260000E-01 7.290000E-01 0.000000E+00
1.000000E+02 2.725000E+00 2.475000E-01  3   0   1
      1  1.0000E-06  1.0000E+00  1.0182E+04 -5.4168E-09 -1.6619E+00  1.6759E-05  1.6759E-05  2.2346E-05  2.2346E-05  0.0000E+00  9.0315E-01 -3.9990E-22  3.5780E-14  3.5447E-14  0.0000E+00 -4.4576E-06 -4.4244E-06  0.0000E+00 -2.5407E-20
      2  1.0146E-06  1.0000E+00  1.0182E+04 -5.5764E-09 -1.6619E+00  1.7253E-05  1.7253E-05  2.3004E-05  2.3004E-05  0.0000E+00  9.0315E-01  1.7305E-22  3.7910E-14  3.7665E-14  0.0000E+00 -4.5879E-06 -4.5645E-06  0.0000E+00 -2.6617E-20
      3  1.0295E-06  1.0000E+00  1.0182E+04 -5.7408E-09 -1.6619E+00  1.7762E-05  1.7762E-05  2.3682E-05  2.3682E-05  0.0000E+00  9.0316E-01 -1.9953E-21  4.0348E-14  3.8745E-14  0.0000E+00 -4.7401E-06 -4.5903E-06  0.0000E+00 -1.8148E-20
      4  1.0445E-06  1.0000E+00  1.0182E+04 -5.9099E-09 -1.6619E+00  1.8285E-05  1.8285E-05  2.4380E-05  2.4380E-05  0.0000E+00  9.0315E-01  3.7737E-22  4.2481E-14  4.2951E-14  0.0000E+00 -4.8528E-06 -4.8952E-06  0.0000E+00 -1.8148E-20
      5  1.0598E-06  1.0000E+00  1.0182E+04 -6.0841E-09 -1.6619E+00  1.8824E-05  1.8824E-05  2.5098E-05  2.5098E-05  0.0000E+00  9.0315E-01  3.1105E-21  4.4857E-14  4.6631E-14  0.0000E+00 -4.9802E-06 -5.1367E-06  0.0000E+00 -2.4197E-20
      6  1.0753E-06  1.0000E+00  1.0182E+04 -6.2634E-09 -1.6619E+00  1.9379E-05  1.9379E-05  2.5838E-05  2.5838E-05  0.0000E+00  9.0315E-01  1.7086E-21  4.7720E-14  4.8216E-14  0.0000E+00 -5.1434E-06 -5.1861E-06  0.0000E+00 -1.2099E-20
      7  1.0910E-06  1.0000E+00  1.0182E+04 -6.4479E-09 -1.6619E+00  1.9950E-05  1.9950E-05  2.6599E-05  2.6599E-05  0.0000E+00  9.0315E-01  3.2351E-21  5.0386E-14  5.2340E-14  0.0000E+00 -5.2784E-06 -5.4409E-06  0.0000E+00 -4.8394E-21
      8  1.1070E-06  1.0000E+00  1.0182E+04 -6.6379E-09 -1.6619E+00  2.0537E-05  2.0537E-05  2.7383E-05  2.7383E-05  0.0000E+00  9.0316E-01 -3.5381E-22  5.3776E-14  5.2958E-14  0.0000E+00 -5.4663E-06 -5.4004E-06  0.0000E+00 -2.6617E-20
      9  1.1232E-06  1.0000E+00  1.0182E+04 -6.8335E-09 -1.6619E+00  2.1143E-05  2.1143E-05  2.8190E-05  2.8190E-05  0.0000E+00  9.0315E-01 -5.9232E-22  5.6969E-14  5.6252E-14  0.0000E+00 -5.6255E-06 -5.5692E-06  0.0000E+00  2.4197E-21
     10  1.1396E-06  1.0000E+00  1.0182E+04 -7.0349E-09 -1.6619E+00  2.1766E-05  2.1766E-05  2.9021E-05  2.9021E-05  0.0000E+00  9.0315E-01  2.5207E-21  6.0105E-14  6.1457E-14  0.0000E+00 -5.7693E-06 -5.8724E-06  0.0000E+00 -9.1949E-20
     11  1.1563E-06  1.0000E+00  1.0182E+04 -7.2422E-09 -1.6619E+00  2.2407E-05  2.2407E-05  2.9876E-05  2.9876E-05  0.0000E+00  9.0316E-01 -1.1858E-21  6.3997E-14  6.3098E-14  0.0000E+00 -5.9628E-06 -5.8960E-06  0.0000E+00 -6.2913E-20
     12  1.1732E-06  1.0000E+00  1.0182E+04 -7.4556E-09 -1.6619E+00  2.3067E-05  2.3067E-05  3.0756E-05  3.0756E-05  0.0000E+00  9.0315E-01  2.2230E-21  6.7476E-14  6.9250E-14  0.0000E+00 -6.1119E-06 -6.2392E-06  0.0000E+00  4.8394E-20
