4.510000E-02 2.260000E-01 7.290000E-01 0.000000E+00
1.000000E+02 2.725000E+00 2.475000E-01  3   0   1
      1  1.0000E-05  1.0000E+00  1.0182E+04 -5.4168E-07 -1.6619E+00  1.6759E-03  1.6759E-03  2.2333E-03  2.2333E-03  0.0000E+00  9.0315E-01  3.7747E-18  3.5721E-10  3.5750E-10  0.0000E+00 -4.4493E-04 -4.4521E-04  0.0000E+00 -2.9424E-18
      2  1.1233E-05  1.0000E+00  1.0182E+04 -6.8352E-07 -1.6619E+00  2.1148E-03  2.1148E-03  2.8178E-03  2.8177E-03  0.0000E+00  9.0315E-01  6.3116E-18  5.6870E-10  5.6940E-10  0.0000E+00 -5.6129E-04 -5.6184E-04  0.0000E+00 -4.3361E-18
      3  1.2619E-05  1.0000E+00  1.0182E+04 -8.6251E-07 -1.6619E+00  2.6686E-03  2.6686E-03  3.5549E-03  3.5549E-03  0.0000E+00  9.0315E-01  1.0031E-17  9.0541E-10  9.0655E-10  0.0000E+00 -7.0808E-04 -7.0879E-04  0.0000E+00 -4.9556E-18
      4  1.4175E-05  1.0000E+00  1.0182E+04 -1.0884E-06 -1.6619E+00  3.3673E-03  3.3673E-03  4.4848E-03  4.4848E-03  0.0000E+00  9.0315E-01  1.5316E-17  1.4415E-09  1.4428E-09  0.0000E+00 -8.9324E-04 -8.9386E-04  0.0000E+00 -6.1945E-18
      5  1.5923E-05  1.0000E+00  1.0182E+04 -1.3734E-06 -1.6619E+00  4.2491E-03  4.2491E-03  5.6575E-03  5.6575E-03  0.0000E+00  9.0315E-01  2.4712E-17  2.2948E-09  2.2971E-09  0.0000E+00 -1.1267E-03 -1.1276E-03  0.0000E+00 -3.0972E-18
      6  1.7886E-05  1.0000E+00  1.0182E+04 -1.7330E-06 -1.6619E+00  5.3618E-03  5.3618E-03  7.1364E-03  7.1363E-03  0.0000E+00  9.0315E-01  3.9721E-17  3.6530E-09  3.6570E-09  0.0000E+00 -1.4209E-03 -1.4222E-03  0.0000E+00 -3.0972E-18
      7  2.0092E-05  1.0000E+00  1.0182E+04 -2.1868E-06 -1.6619E+00  6.7658E-03  6.7658E-03  9.0009E-03  9.0008E-03  0.0000E+00  9.0315E-01  6.2327E-17  5.8148E-09  5.8206E-09  0.0000E+00 -1.7918E-03 -1.7932E-03  0.0000E+00  4.3361E-18
      8  2.2570E-05  1.0000E+00  1.0182E+04 -2.7594E-06 -1.6619E+00  8.5374E-03  8.5374E-03  1.1351E-02  1.1351E-02  0.0000E+00  9.0315E-01  9.8330E-17  9.2551E-09  9.2640E-09  0.0000E+00 -2.2591E-03 -2.2609E-03  0.0000E+00  1.2389E-18
      9  2.5354E-05  1.0000E+00  1.0182E+04 -3.4819E-06 -1.6619E+00  1.0773E-02  1.0773E-02  1.4313E-02  1.4313E-02  0.0000E+00  9.0315E-01  1.5819E-16  1.4729E-08  1.4744E-08  0.0000E+00 -2.8477E-03 -2.8499E-03  0.0000E+00  2.4778E-18
     10  2.8480E-05  1.0000E+00  1.0182E+04 -4.3937E-06 -1.6619E+00  1.3594E-02  1.3594E-02  1.8044E-02  1.8044E-02  0.0000E+00  9.0315E-01  2.5198E-16  2.3438E-08  2.3462E-08  0.0000E+00 -3.5885E-03 -3.5914E-03  0.0000E+00 -9.9112E-18
